Datetime,Water_Usage
2023-05-10 00:14:10.678441,75.16178152223456
2023-05-10 01:14:10.678441,50.308571058717106
2023-05-10 02:14:10.678441,48.21388361677097
2023-05-10 03:14:10.678441,39.22174933395044
2023-05-10 04:14:10.678441,34.17558080872661
2023-05-10 05:14:10.678441,45.90710343813862
2023-05-10 06:14:10.678441,115.56802028544784
2023-05-10 07:14:10.678441,131.48260287673338
2023-05-10 08:14:10.678441,118.17710254009083
2023-05-10 09:14:10.678441,114.279117440547
2023-05-10 10:14:10.678441,110.2840141477644
2023-05-10 11:14:10.678441,117.75543597209807
2023-05-10 12:14:10.678441,117.73904802577479
2023-05-10 13:14:10.678441,38.29575393754315
2023-05-10 14:14:10.678441,44.693082485762936
2023-05-10 15:14:10.678441,37.702547573952884
2023-05-10 16:14:10.678441,50.70818081210517
2023-05-10 17:14:10.678441,42.62045359869277
2023-05-10 18:14:10.678441,45.62433188466824
2023-05-10 19:14:10.678441,94.4027240086606
2023-05-10 20:14:10.678441,95.34380599290319
2023-05-10 21:14:10.678441,42.60017812100089
2023-05-10 22:14:10.678441,48.95336259537838
2023-05-10 23:14:10.678441,47.39254003677817
2023-05-11 00:14:10.678441,47.5129875299007
2023-05-11 01:14:10.678441,49.27579220120969
2023-05-11 02:14:10.678441,42.49752331774128
2023-05-11 03:14:10.678441,43.40917548219738
2023-05-11 04:14:10.678441,44.50107506644888
2023-05-11 05:14:10.678441,32.0293218513506
2023-05-11 06:14:10.678441,122.00371425694146
2023-05-11 07:14:10.678441,114.09403680062374
2023-05-11 08:14:10.678441,122.0698776979414
2023-05-11 09:14:10.678441,119.28091331248262
2023-05-11 10:14:10.678441,127.90926718141037
2023-05-11 11:14:10.678441,126.1484987973233
2023-05-11 12:14:10.678441,117.53484106372582
2023-05-11 13:14:10.678441,52.346769678053164
2023-05-11 14:14:10.678441,47.15067859700105
2023-05-11 15:14:10.678441,37.29354829297109
2023-05-11 16:14:10.678441,40.61523570174306
2023-05-11 17:14:10.678441,48.42424022541991
2023-05-11 18:14:10.678441,40.67677788157597
2023-05-11 19:14:10.678441,100.67585987247008
2023-05-11 20:14:10.678441,100.28463190958547
2023-05-11 21:14:10.678441,66.19998978580631
2023-05-11 22:14:10.678441,67.18367577912034
2023-05-11 23:14:10.678441,68.91309500154084
2023-05-12 00:14:10.678441,70.72831110209233
2023-05-12 01:14:10.678441,54.554893153671465
2023-05-12 02:14:10.678441,47.40516618594939
2023-05-12 03:14:10.678441,45.96347882678178
2023-05-12 04:14:10.678441,42.89341955701863
2023-05-12 05:14:10.678441,37.847768266905206
2023-05-12 06:14:10.678441,122.48874689415453
2023-05-12 07:14:10.678441,122.54922612889054
2023-05-12 08:14:10.678441,116.79381706015518
2023-05-12 09:14:10.678441,124.35907899616717
2023-05-12 10:14:10.678441,123.80869865478672
2023-05-12 11:14:10.678441,120.55433195249566
2023-05-12 12:14:10.678441,120.86503133067785
2023-05-12 13:14:10.678441,53.14603117863797
2023-05-12 14:14:10.678441,49.202920411589226
2023-05-12 15:14:10.678441,55.45377567768931
2023-05-12 16:14:10.678441,43.110233106823756
2023-05-12 17:14:10.678441,43.52810446124289
2023-05-12 18:14:10.678441,50.15267908617464
2023-05-12 19:14:10.678441,87.38385755853398
2023-05-12 20:14:10.678441,93.87291587335787
2023-05-12 21:14:10.678441,55.96553519023445
2023-05-12 22:14:10.678441,48.889103632930585
2023-05-12 23:14:10.678441,43.565967967476595
2023-05-13 00:14:10.678441,33.6977103150885
2023-05-13 01:14:10.678441,44.45578027546181
2023-05-13 02:14:10.678441,42.29778076623942
2023-05-13 03:14:10.678441,37.920669720129524
2023-05-13 04:14:10.678441,40.10468517792563
2023-05-13 05:14:10.678441,48.74789276399437
2023-05-13 06:14:10.678441,121.59581354664127
2023-05-13 07:14:10.678441,119.57307660763277
2023-05-13 08:14:10.678441,112.24505249945838
2023-05-13 09:14:10.678441,121.3461990642202
2023-05-13 10:14:10.678441,120.14903230311894
2023-05-13 11:14:10.678441,123.41589052203965
2023-05-13 12:14:10.678441,118.74698111559472
2023-05-13 13:14:10.678441,42.892326119199346
2023-05-13 14:14:10.678441,54.56318162758376
2023-05-13 15:14:10.678441,45.14196647498237
2023-05-13 16:14:10.678441,57.28308298905745
2023-05-13 17:14:10.678441,56.27698093018432
2023-05-13 18:14:10.678441,47.89049438841161
2023-05-13 19:14:10.678441,96.56159279087169
2023-05-13 20:14:10.678441,88.34831965483212
2023-05-13 21:14:10.678441,44.98666232221686
2023-05-13 22:14:10.678441,50.401895083591185
2023-05-13 23:14:10.678441,42.256512870397415
2023-05-14 00:14:10.678441,41.05250032380555
2023-05-14 01:14:10.678441,43.91455968620014
2023-05-14 02:14:10.678441,44.66632261146292
2023-05-14 03:14:10.678441,45.00477918990947
2023-05-14 04:14:10.678441,36.80601583998187
2023-05-14 05:14:10.678441,41.85966230388304
2023-05-14 06:14:10.678441,118.71780413064695
2023-05-14 07:14:10.678441,124.93610324618098
2023-05-14 08:14:10.678441,123.3669841463591
2023-05-14 09:14:10.678441,131.40898735757966
2023-05-14 10:14:10.678441,116.00208593173464
2023-05-14 11:14:10.678441,117.37713492833373
2023-05-14 12:14:10.678441,115.56489783757722
2023-05-14 13:14:10.678441,45.88990642144914
2023-05-14 14:14:10.678441,40.39622410357949
2023-05-14 15:14:10.678441,43.02544139660546
2023-05-14 16:14:10.678441,35.788974415934575
2023-05-14 17:14:10.678441,40.11572044019199
2023-05-14 18:14:10.678441,45.48756762726663
2023-05-14 19:14:10.678441,85.6241126505437
2023-05-14 20:14:10.678441,90.95921170219245
2023-05-14 21:14:10.678441,51.06025086343895
2023-05-14 22:14:10.678441,44.31087753152155
2023-05-14 23:14:10.678441,41.92724199620775
2023-05-15 00:14:10.678441,38.98628658602391
2023-05-15 01:14:10.678441,48.72283211284723
2023-05-15 02:14:10.678441,39.488500624795705
2023-05-15 03:14:10.678441,51.79780822915352
2023-05-15 04:14:10.678441,39.653224148181934
2023-05-15 05:14:10.678441,36.5026754806798
2023-05-15 06:14:10.678441,114.17142211917727
2023-05-15 07:14:10.678441,129.72238054467113
2023-05-15 08:14:10.678441,116.68757541820298
2023-05-15 09:14:10.678441,118.64907113071658
2023-05-15 10:14:10.678441,114.43399877179945
2023-05-15 11:14:10.678441,117.52317273721886
2023-05-15 12:14:10.678441,118.05510684273962
2023-05-15 13:14:10.678441,43.66635087220325
2023-05-15 14:14:10.678441,40.9804742607306
2023-05-15 15:14:10.678441,37.0342804958784
2023-05-15 16:14:10.678441,40.55226502670526
2023-05-15 17:14:10.678441,33.341425498454015
2023-05-15 18:14:10.678441,47.401640148541915
2023-05-15 19:14:10.678441,91.56000470667058
2023-05-15 20:14:10.678441,83.21375450662515
2023-05-15 21:14:10.678441,44.51024271010942
2023-05-15 22:14:10.678441,37.69910860705723
2023-05-15 23:14:10.678441,53.81724938778595
2023-05-16 00:14:10.678441,47.39329378808473
2023-05-16 01:14:10.678441,52.833221718114665
2023-05-16 02:14:10.678441,48.408887233172464
2023-05-16 03:14:10.678441,40.659324555327544
2023-05-16 04:14:10.678441,47.27297559084124
2023-05-16 05:14:10.678441,57.10192490794776
2023-05-16 06:14:10.678441,124.16495613630704
2023-05-16 07:14:10.678441,118.33343015359492
2023-05-16 08:14:10.678441,119.74604898196827
2023-05-16 09:14:10.678441,116.39692364018325
2023-05-16 10:14:10.678441,124.92134416904932
2023-05-16 11:14:10.678441,120.30759997926867
2023-05-16 12:14:10.678441,105.31118832140884
2023-05-16 13:14:10.678441,50.299224176134615
2023-05-16 14:14:10.678441,39.156184520133834
2023-05-16 15:14:10.678441,52.07628548125759
2023-05-16 16:14:10.678441,41.057327210820226
2023-05-16 17:14:10.678441,42.960941065809784
2023-05-16 18:14:10.678441,48.34828673014701
2023-05-16 19:14:10.678441,99.73140546865616
2023-05-16 20:14:10.678441,96.35302609618353
2023-05-16 21:14:10.678441,70.62792351167326
2023-05-16 22:14:10.678441,79.64605306287412
2023-05-16 23:14:10.678441,67.66038498787238
2023-05-17 00:14:10.678441,62.78586839300422
2023-05-17 01:14:10.678441,69.86426907554267
2023-05-17 02:14:10.678441,66.19689006239199
2023-05-17 03:14:10.678441,70.02406746780537
2023-05-17 04:14:10.678441,73.92177202493116
2023-05-17 05:14:10.678441,79.8126933899411
2023-05-17 06:14:10.678441,104.25847796539409
2023-05-17 07:14:10.678441,118.7951677203708
2023-05-17 08:14:10.678441,131.48333978368413
2023-05-17 09:14:10.678441,112.31122266236284
2023-05-17 10:14:10.678441,117.01902885398528
2023-05-17 11:14:10.678441,121.77189219271216
2023-05-17 12:14:10.678441,124.14784607757335
2023-05-17 13:14:10.678441,37.9294188294783
2023-05-17 14:14:10.678441,47.35534214946102
2023-05-17 15:14:10.678441,34.17163741611209
2023-05-17 16:14:10.678441,44.55527784946006
2023-05-17 17:14:10.678441,53.949638420677495
2023-05-17 18:14:10.678441,46.739098763078445
2023-05-17 19:14:10.678441,86.13839788641513
2023-05-17 20:14:10.678441,99.26024940204553
2023-05-17 21:14:10.678441,52.974227812496416
2023-05-17 22:14:10.678441,46.037166836617175
2023-05-17 23:14:10.678441,54.81783917364971
2023-05-18 00:14:10.678441,54.66816518181382
2023-05-18 01:14:10.678441,56.25644264766535
2023-05-18 02:14:10.678441,50.79650927595898
2023-05-18 03:14:10.678441,54.71206205253424
2023-05-18 04:14:10.678441,56.68280089493081
2023-05-18 05:14:10.678441,57.94424995552175
2023-05-18 06:14:10.678441,123.9585458318118
2023-05-18 07:14:10.678441,116.37693893407874
2023-05-18 08:14:10.678441,119.45192744286024
2023-05-18 09:14:10.678441,112.91950645196692
2023-05-18 10:14:10.678441,120.3616380398724
2023-05-18 11:14:10.678441,129.90997917888802
2023-05-18 12:14:10.678441,123.08513481770646
2023-05-18 13:14:10.678441,45.3781323196993
2023-05-18 14:14:10.678441,51.96536694060785
2023-05-18 15:14:10.678441,38.7111342514954
2023-05-18 16:14:10.678441,46.82773200862643
2023-05-18 17:14:10.678441,41.895681513113495
2023-05-18 18:14:10.678441,43.67193490220598
2023-05-18 19:14:10.678441,98.87915305727043
2023-05-18 20:14:10.678441,100.67680610789132
2023-05-18 21:14:10.678441,48.95522336273659
2023-05-18 22:14:10.678441,45.59226564223638
2023-05-18 23:14:10.678441,47.554928663528244
2023-05-19 00:14:10.678441,51.58622764867785
2023-05-19 01:14:10.678441,53.14323843304118
2023-05-19 02:14:10.678441,44.93655644590501
2023-05-19 03:14:10.678441,51.07978337634152
2023-05-19 04:14:10.678441,43.42334926941015
2023-05-19 05:14:10.678441,42.26138055656274
2023-05-19 06:14:10.678441,110.68053282774662
2023-05-19 07:14:10.678441,124.83853320572452
2023-05-19 08:14:10.678441,117.67641620922504
2023-05-19 09:14:10.678441,127.30738288182138
2023-05-19 10:14:10.678441,120.06344986703476
2023-05-19 11:14:10.678441,124.1838158537924
2023-05-19 12:14:10.678441,131.02985966464757
2023-05-19 13:14:10.678441,45.608979426863414
2023-05-19 14:14:10.678441,48.015201807874945
2023-05-19 15:14:10.678441,42.92919995570068
2023-05-19 16:14:10.678441,43.29431871330198
2023-05-19 17:14:10.678441,53.66176980542511
2023-05-19 18:14:10.678441,49.95193716850035
2023-05-19 19:14:10.678441,91.09522362116701
2023-05-19 20:14:10.678441,98.65616720117394
2023-05-19 21:14:10.678441,46.32459885053282
2023-05-19 22:14:10.678441,45.87326428049384
2023-05-19 23:14:10.678441,40.64544075550765
2023-05-20 00:14:10.678441,45.333102623555334
2023-05-20 01:14:10.678441,36.974883269762245
2023-05-20 02:14:10.678441,37.06134910703845
2023-05-20 03:14:10.678441,35.6687896747071
2023-05-20 04:14:10.678441,53.384693431143496
2023-05-20 05:14:10.678441,47.21046160385454
2023-05-20 06:14:10.678441,117.006004084708
2023-05-20 07:14:10.678441,126.93601437807163
2023-05-20 08:14:10.678441,116.73364309028094
2023-05-20 09:14:10.678441,123.33308489076965
2023-05-20 10:14:10.678441,122.53185533485856
2023-05-20 11:14:10.678441,128.30834565760046
2023-05-20 12:14:10.678441,130.71289870439972
2023-05-20 13:14:10.678441,49.460856298921435
2023-05-20 14:14:10.678441,40.56587493223236
2023-05-20 15:14:10.678441,46.4559021910797
2023-05-20 16:14:10.678441,45.58964795269436
2023-05-20 17:14:10.678441,38.81926405559559
2023-05-20 18:14:10.678441,50.23016865822113
2023-05-20 19:14:10.678441,92.22892843585572
2023-05-20 20:14:10.678441,92.19729108188336
2023-05-20 21:14:10.678441,45.73273487319088
2023-05-20 22:14:10.678441,38.85282769530349
2023-05-20 23:14:10.678441,44.10728807907516
2023-05-21 00:14:10.678441,41.85859129254103
2023-05-21 01:14:10.678441,37.585572921111876
2023-05-21 02:14:10.678441,38.12863033696384
2023-05-21 03:14:10.678441,40.46108524916637
2023-05-21 04:14:10.678441,45.029734968347306
2023-05-21 05:14:10.678441,36.452123188786864
2023-05-21 06:14:10.678441,132.5860547925687
2023-05-21 07:14:10.678441,125.44332732660138
2023-05-21 08:14:10.678441,123.65236116680211
2023-05-21 09:14:10.678441,126.33750464128917
2023-05-21 10:14:10.678441,111.94105838749543
2023-05-21 11:14:10.678441,135.64550830330575
2023-05-21 12:14:10.678441,115.64439315085885
2023-05-21 13:14:10.678441,44.76625564400102
2023-05-21 14:14:10.678441,47.38654536972552
2023-05-21 15:14:10.678441,48.23011369679788
2023-05-21 16:14:10.678441,53.08425526934673
2023-05-21 17:14:10.678441,40.89140341050358
2023-05-21 18:14:10.678441,45.719616345626676
2023-05-21 19:14:10.678441,102.07336813995937
2023-05-21 20:14:10.678441,90.80868186552686
2023-05-21 21:14:10.678441,47.78062102879636
2023-05-21 22:14:10.678441,48.02622190523102
2023-05-21 23:14:10.678441,44.224106020292716
2023-05-22 00:14:10.678441,40.50266078783856
2023-05-22 01:14:10.678441,53.38046020906244
2023-05-22 02:14:10.678441,43.90407993380272
2023-05-22 03:14:10.678441,34.3119231399406
2023-05-22 04:14:10.678441,49.41078642436198
2023-05-22 05:14:10.678441,33.424402969029714
2023-05-22 06:14:10.678441,129.6534888146076
2023-05-22 07:14:10.678441,135.4679553865893
2023-05-22 08:14:10.678441,115.46181563805692
2023-05-22 09:14:10.678441,116.1439465043054
2023-05-22 10:14:10.678441,120.87326210542665
2023-05-22 11:14:10.678441,123.76954176290974
2023-05-22 12:14:10.678441,127.9263604852311
2023-05-22 13:14:10.678441,58.235731200616875
2023-05-22 14:14:10.678441,52.14116508304448
2023-05-22 15:14:10.678441,42.49577215038754
2023-05-22 16:14:10.678441,45.43781065758237
2023-05-22 17:14:10.678441,43.09036701180139
2023-05-22 18:14:10.678441,40.79400759906071
2023-05-22 19:14:10.678441,98.996789443378
2023-05-22 20:14:10.678441,87.22485215408636
2023-05-22 21:14:10.678441,40.0721745662804
2023-05-22 22:14:10.678441,42.26360153940631
2023-05-22 23:14:10.678441,43.86843305473522
2023-05-23 00:14:10.678441,49.66092749809559
2023-05-23 01:14:10.678441,47.512866994731795
2023-05-23 02:14:10.678441,52.67520701609966
2023-05-23 03:14:10.678441,52.878030069285074
2023-05-23 04:14:10.678441,50.279057576935024
2023-05-23 05:14:10.678441,61.64541600661231
2023-05-23 06:14:10.678441,111.94296532183836
2023-05-23 07:14:10.678441,121.35254601389144
2023-05-23 08:14:10.678441,116.87260348408913
2023-05-23 09:14:10.678441,126.02425434092095
2023-05-23 10:14:10.678441,119.70979689657426
2023-05-23 11:14:10.678441,125.599976249225
2023-05-23 12:14:10.678441,115.72290892742251
2023-05-23 13:14:10.678441,47.81210048708452
2023-05-23 14:14:10.678441,39.53527272791723
2023-05-23 15:14:10.678441,44.558126932120786
2023-05-23 16:14:10.678441,33.552619249115956
2023-05-23 17:14:10.678441,48.78185788815564
2023-05-23 18:14:10.678441,41.677427379540944
2023-05-23 19:14:10.678441,102.81991349941511
2023-05-23 20:14:10.678441,92.99054251647381
2023-05-23 21:14:10.678441,54.187947634113186
2023-05-23 22:14:10.678441,53.41088877203778
2023-05-23 23:14:10.678441,47.18111870158133
2023-05-24 00:14:10.678441,46.36114942704306
2023-05-24 01:14:10.678441,41.7384026989679
2023-05-24 02:14:10.678441,55.64352317627265
2023-05-24 03:14:10.678441,46.15915590230292
2023-05-24 04:14:10.678441,49.58992101822169
2023-05-24 05:14:10.678441,47.77681670424485
2023-05-24 06:14:10.678441,127.66019676716414
2023-05-24 07:14:10.678441,129.5123719684894
2023-05-24 08:14:10.678441,131.15115555855812
2023-05-24 09:14:10.678441,115.288806335213
2023-05-24 10:14:10.678441,105.77051571588586
2023-05-24 11:14:10.678441,115.86780505857803
2023-05-24 12:14:10.678441,122.90474400500457
2023-05-24 13:14:10.678441,51.93402708650632
2023-05-24 14:14:10.678441,47.7978022477743
2023-05-24 15:14:10.678441,55.06843278035613
2023-05-24 16:14:10.678441,42.885464248949745
2023-05-24 17:14:10.678441,47.66480627564596
2023-05-24 18:14:10.678441,52.74417622910768
2023-05-24 19:14:10.678441,92.57420715158703
2023-05-24 20:14:10.678441,98.51697396762033
2023-05-24 21:14:10.678441,41.27693470864463
2023-05-24 22:14:10.678441,44.150402543389966
2023-05-24 23:14:10.678441,41.12324553575303
2023-05-25 00:14:10.678441,48.88630374833801
2023-05-25 01:14:10.678441,36.465716030718546
2023-05-25 02:14:10.678441,47.18726683067606
2023-05-25 03:14:10.678441,40.85297505561651
2023-05-25 04:14:10.678441,42.40239005334849
2023-05-25 05:14:10.678441,37.89664346920124
2023-05-25 06:14:10.678441,125.95648842776343
2023-05-25 07:14:10.678441,117.26968083319576
2023-05-25 08:14:10.678441,119.16442767310375
2023-05-25 09:14:10.678441,126.88232799092853
2023-05-25 10:14:10.678441,122.09390069366754
2023-05-25 11:14:10.678441,118.25068998530179
2023-05-25 12:14:10.678441,117.2904642308072
2023-05-25 13:14:10.678441,46.20915908751655
2023-05-25 14:14:10.678441,53.490838281677306
2023-05-25 15:14:10.678441,44.38200828306517
2023-05-25 16:14:10.678441,48.59217860482714
2023-05-25 17:14:10.678441,43.10362439411941
2023-05-25 18:14:10.678441,36.187889633625204
2023-05-25 19:14:10.678441,106.48462391873309
2023-05-25 20:14:10.678441,94.601474047665
2023-05-25 21:14:10.678441,42.70070639933523
2023-05-25 22:14:10.678441,45.94349574580851
2023-05-25 23:14:10.678441,54.0392462056615
2023-05-26 00:14:10.678441,42.114177212387915
2023-05-26 01:14:10.678441,41.00922999323737
2023-05-26 02:14:10.678441,49.310551047619924
2023-05-26 03:14:10.678441,51.91580192401061
2023-05-26 04:14:10.678441,38.73672405106413
2023-05-26 05:14:10.678441,40.510634338965566
2023-05-26 06:14:10.678441,122.65010152782546
2023-05-26 07:14:10.678441,121.27830721791221
2023-05-26 08:14:10.678441,117.20935089578906
2023-05-26 09:14:10.678441,118.39060793049217
2023-05-26 10:14:10.678441,119.51658046112269
2023-05-26 11:14:10.678441,113.78129995081784
2023-05-26 12:14:10.678441,122.42379896389903
2023-05-26 13:14:10.678441,39.313674701902166
2023-05-26 14:14:10.678441,55.49037305711082
2023-05-26 15:14:10.678441,41.659605862687094
2023-05-26 16:14:10.678441,54.69561574986449
2023-05-26 17:14:10.678441,58.32227514262165
2023-05-26 18:14:10.678441,52.38691836619621
2023-05-26 19:14:10.678441,91.7985366789664
2023-05-26 20:14:10.678441,94.92133821202638
2023-05-26 21:14:10.678441,52.055353334327066
2023-05-26 22:14:10.678441,48.29896475529863
2023-05-26 23:14:10.678441,47.01003575026813
2023-05-27 00:14:10.678441,47.57347806660083
2023-05-27 01:14:10.678441,48.46203718924011
2023-05-27 02:14:10.678441,47.61379290319988
2023-05-27 03:14:10.678441,38.084888163733176
2023-05-27 04:14:10.678441,46.62262374682811
2023-05-27 05:14:10.678441,44.861862744998405
2023-05-27 06:14:10.678441,116.53449010004547
2023-05-27 07:14:10.678441,119.11707899978407
2023-05-27 08:14:10.678441,116.84665291854813
2023-05-27 09:14:10.678441,128.85718426545554
2023-05-27 10:14:10.678441,122.89261253104675
2023-05-27 11:14:10.678441,125.711577187966
2023-05-27 12:14:10.678441,121.8725567790518
2023-05-27 13:14:10.678441,50.22839812209142
2023-05-27 14:14:10.678441,45.75881469508968
2023-05-27 15:14:10.678441,51.360747997846204
2023-05-27 16:14:10.678441,47.16279555495518
2023-05-27 17:14:10.678441,44.948196365982554
2023-05-27 18:14:10.678441,42.809280576372046
