Datetime,Electricity_Usage
2023-05-07 23:14:10.359742,27.748096338193605
2023-05-08 00:14:10.359742,33.297021631264
2023-05-08 01:14:10.359742,35.552183107070846
2023-05-08 02:14:10.359742,22.77843606136048
2023-05-08 03:14:10.359742,29.268695272845264
2023-05-08 04:14:10.359742,31.19472048562557
2023-05-08 05:14:10.359742,22.55177995608322
2023-05-08 06:14:10.359742,75.65603032607513
2023-05-08 07:14:10.359742,74.48609225364517
2023-05-08 08:14:10.359742,79.74674197175905
2023-05-08 09:14:10.359742,80.10094661303445
2023-05-08 10:14:10.359742,77.60794460103556
2023-05-08 11:14:10.359742,80.57801768944918
2023-05-08 12:14:10.359742,82.91049378925922
2023-05-08 13:14:10.359742,34.57836374832603
2023-05-08 14:14:10.359742,31.452254051676046
2023-05-08 15:14:10.359742,32.69222707174667
2023-05-08 16:14:10.359742,25.574989709737892
2023-05-08 17:14:10.359742,29.180718142814516
2023-05-08 18:14:10.359742,29.519695699380236
2023-05-08 19:14:10.359742,23.281463834168605
2023-05-08 20:14:10.359742,37.32959872234528
2023-05-08 21:14:10.359742,36.92203878137102
2023-05-08 22:14:10.359742,31.29953836981103
2023-05-08 23:14:10.359742,32.26331774784832
2023-05-09 00:14:10.359742,27.70220275087661
2023-05-09 01:14:10.359742,32.57701314787498
2023-05-09 02:14:10.359742,20.057544692117467
2023-05-09 03:14:10.359742,27.936436505172136
2023-05-09 04:14:10.359742,33.52925444007191
2023-05-09 05:14:10.359742,27.05004278299468
2023-05-09 06:14:10.359742,75.90664044165896
2023-05-09 07:14:10.359742,79.67053652148061
2023-05-09 08:14:10.359742,80.76630276455874
2023-05-09 09:14:10.359742,82.30938261193602
2023-05-09 10:14:10.359742,81.33748323008625
2023-05-09 11:14:10.359742,82.81116469648475
2023-05-09 12:14:10.359742,76.6326272731453
2023-05-09 13:14:10.359742,34.16156676590513
2023-05-09 14:14:10.359742,34.611306192260905
2023-05-09 15:14:10.359742,23.915497121509045
2023-05-09 16:14:10.359742,24.73726574165443
2023-05-09 17:14:10.359742,27.15649558476769
2023-05-09 18:14:10.359742,31.358488546623875
2023-05-09 19:14:10.359742,23.79851868671525
2023-05-09 20:14:10.359742,25.752785756427958
2023-05-09 21:14:10.359742,29.377672540327108
2023-05-09 22:14:10.359742,38.46187596355325
2023-05-09 23:14:10.359742,28.420517653080253
2023-05-10 00:14:10.359742,20.596559939437576
2023-05-10 01:14:10.359742,31.661800602863245
2023-05-10 02:14:10.359742,33.091112574467225
2023-05-10 03:14:10.359742,34.4594751189792
2023-05-10 04:14:10.359742,22.1632246361523
2023-05-10 05:14:10.359742,30.281775619483657
2023-05-10 06:14:10.359742,79.19208653984276
2023-05-10 07:14:10.359742,83.80012836481171
2023-05-10 08:14:10.359742,88.6047107207098
2023-05-10 09:14:10.359742,77.48920946303159
2023-05-10 10:14:10.359742,80.11896921281509
2023-05-10 11:14:10.359742,85.45773733771739
2023-05-10 12:14:10.359742,81.54523160516892
2023-05-10 13:14:10.359742,27.56968141092317
2023-05-10 14:14:10.359742,29.96572040767687
2023-05-10 15:14:10.359742,32.92864399691453
2023-05-10 16:14:10.359742,37.14348893139176
2023-05-10 17:14:10.359742,32.47308032024022
2023-05-10 18:14:10.359742,28.10222561090319
2023-05-10 19:14:10.359742,33.937802612001015
2023-05-10 20:14:10.359742,35.6447821311545
2023-05-10 21:14:10.359742,32.399839912612386
2023-05-10 22:14:10.359742,33.181969762522144
2023-05-10 23:14:10.359742,27.148453680939184
2023-05-11 00:14:10.359742,28.10531869225812
2023-05-11 01:14:10.359742,26.33549062256175
2023-05-11 02:14:10.359742,29.328007305440163
2023-05-11 03:14:10.359742,29.212745787918028
2023-05-11 04:14:10.359742,35.43746133929654
2023-05-11 05:14:10.359742,13.672797018439844
2023-05-11 06:14:10.359742,78.68334724353787
2023-05-11 07:14:10.359742,75.26571968401859
2023-05-11 08:14:10.359742,82.13644012196576
2023-05-11 09:14:10.359742,73.44655558106024
2023-05-11 10:14:10.359742,78.84023423019983
2023-05-11 11:14:10.359742,82.93385486316983
2023-05-11 12:14:10.359742,84.62445772249235
2023-05-11 13:14:10.359742,40.91829979386619
2023-05-11 14:14:10.359742,25.127538962593373
2023-05-11 15:14:10.359742,33.365202679460694
2023-05-11 16:14:10.359742,38.29924268877134
2023-05-11 17:14:10.359742,26.819712284933704
2023-05-11 18:14:10.359742,35.731009221661274
2023-05-11 19:14:10.359742,33.88474457903693
2023-05-11 20:14:10.359742,31.348395790415992
2023-05-11 21:14:10.359742,26.075609923629834
2023-05-11 22:14:10.359742,32.185498426513675
2023-05-11 23:14:10.359742,39.23459664281734
2023-05-12 00:14:10.359742,27.364694884968337
2023-05-12 01:14:10.359742,31.49718146706407
2023-05-12 02:14:10.359742,29.82412504681836
2023-05-12 03:14:10.359742,31.791545029712168
2023-05-12 04:14:10.359742,29.1448340100895
2023-05-12 05:14:10.359742,30.089601748371496
2023-05-12 06:14:10.359742,79.15903885405498
2023-05-12 07:14:10.359742,82.49849800411204
2023-05-12 08:14:10.359742,80.29556880752989
2023-05-12 09:14:10.359742,74.0610234999665
2023-05-12 10:14:10.359742,84.72327154894926
2023-05-12 11:14:10.359742,85.78822070562744
2023-05-12 12:14:10.359742,72.30543528145519
2023-05-12 13:14:10.359742,25.12940880103604
2023-05-12 14:14:10.359742,26.28339459973879
2023-05-12 15:14:10.359742,24.523521216730824
2023-05-12 16:14:10.359742,28.98692415860855
2023-05-12 17:14:10.359742,18.84635124674829
2023-05-12 18:14:10.359742,16.435454252629732
2023-05-12 19:14:10.359742,18.887135758449357
2023-05-12 20:14:10.359742,30.153327671827327
2023-05-12 21:14:10.359742,35.989293327528884
2023-05-12 22:14:10.359742,32.52212568535699
2023-05-12 23:14:10.359742,23.955815988583545
2023-05-13 00:14:10.359742,23.549678625439455
2023-05-13 01:14:10.359742,35.302784183229505
2023-05-13 02:14:10.359742,45.291297056117216
2023-05-13 03:14:10.359742,36.30742240926789
2023-05-13 04:14:10.359742,44.81193267254574
2023-05-13 05:14:10.359742,38.22946260236232
2023-05-13 06:14:10.359742,82.94998072181039
2023-05-13 07:14:10.359742,73.04426389548365
2023-05-13 08:14:10.359742,73.36805477794229
2023-05-13 09:14:10.359742,87.07545189556267
2023-05-13 10:14:10.359742,87.96817136939036
2023-05-13 11:14:10.359742,80.71077940428434
2023-05-13 12:14:10.359742,87.23794134774904
2023-05-13 13:14:10.359742,24.849829938323836
2023-05-13 14:14:10.359742,30.438671543587173
2023-05-13 15:14:10.359742,32.753636998005895
2023-05-13 16:14:10.359742,28.26898830622429
2023-05-13 17:14:10.359742,29.240323160987764
2023-05-13 18:14:10.359742,28.907658907256067
2023-05-13 19:14:10.359742,29.01404800993793
2023-05-13 20:14:10.359742,20.742583703056365
2023-05-13 21:14:10.359742,29.030779444607578
2023-05-13 22:14:10.359742,30.340950081480145
2023-05-13 23:14:10.359742,30.301439797096187
2023-05-14 00:14:10.359742,36.32623765996866
2023-05-14 01:14:10.359742,23.9974843696886
2023-05-14 02:14:10.359742,26.37402379144351
2023-05-14 03:14:10.359742,27.497430560133783
2023-05-14 04:14:10.359742,29.509431551706385
2023-05-14 05:14:10.359742,34.50343920251309
2023-05-14 06:14:10.359742,89.34874412027098
2023-05-14 07:14:10.359742,92.71240106201354
2023-05-14 08:14:10.359742,84.1415815105547
2023-05-14 09:14:10.359742,92.33023672222669
2023-05-14 10:14:10.359742,77.59913713663498
2023-05-14 11:14:10.359742,82.21633197736807
2023-05-14 12:14:10.359742,79.95506734846037
2023-05-14 13:14:10.359742,36.141842336528384
2023-05-14 14:14:10.359742,32.96509024226379
2023-05-14 15:14:10.359742,32.24667800922582
2023-05-14 16:14:10.359742,27.194492846004746
2023-05-14 17:14:10.359742,26.091983384293833
2023-05-14 18:14:10.359742,24.884848366846537
2023-05-14 19:14:10.359742,27.34699555033605
2023-05-14 20:14:10.359742,27.23343528400687
2023-05-14 21:14:10.359742,32.432900471411756
2023-05-14 22:14:10.359742,31.092814598449195
2023-05-14 23:14:10.359742,18.8675407003557
2023-05-15 00:14:10.359742,17.485914752846448
2023-05-15 01:14:10.359742,26.81333062331894
2023-05-15 02:14:10.359742,30.575055545921288
2023-05-15 03:14:10.359742,28.62040529157867
2023-05-15 04:14:10.359742,32.50455257166696
2023-05-15 05:14:10.359742,24.851489786759664
2023-05-15 06:14:10.359742,82.89269874564866
2023-05-15 07:14:10.359742,71.10533715824063
2023-05-15 08:14:10.359742,78.21394952178083
2023-05-15 09:14:10.359742,84.63142566402948
2023-05-15 10:14:10.359742,72.23843051203242
2023-05-15 11:14:10.359742,81.95639037094712
2023-05-15 12:14:10.359742,82.09924249372789
2023-05-15 13:14:10.359742,30.184213352560725
2023-05-15 14:14:10.359742,30.194363195337914
2023-05-15 15:14:10.359742,30.687989544269076
2023-05-15 16:14:10.359742,27.01083766689585
2023-05-15 17:14:10.359742,27.930330751476383
2023-05-15 18:14:10.359742,20.650217032239894
2023-05-15 19:14:10.359742,34.04513771525929
2023-05-15 20:14:10.359742,27.11664086538706
2023-05-15 21:14:10.359742,17.512600207318272
2023-05-15 22:14:10.359742,37.3134604447688
2023-05-15 23:14:10.359742,29.68235887239499
2023-05-16 00:14:10.359742,37.8401186120117
2023-05-16 01:14:10.359742,32.71554183071638
2023-05-16 02:14:10.359742,34.37035609785377
2023-05-16 03:14:10.359742,26.299075321632344
2023-05-16 04:14:10.359742,28.39086221970446
2023-05-16 05:14:10.359742,19.69419701492521
2023-05-16 06:14:10.359742,72.98552929045088
2023-05-16 07:14:10.359742,86.52045488655605
2023-05-16 08:14:10.359742,84.84833662984884
2023-05-16 09:14:10.359742,78.60426764816928
2023-05-16 10:14:10.359742,82.37388208565231
2023-05-16 11:14:10.359742,78.25712282670045
2023-05-16 12:14:10.359742,75.90709926109886
2023-05-16 13:14:10.359742,34.59247138584994
2023-05-16 14:14:10.359742,28.609810614602942
2023-05-16 15:14:10.359742,31.867897612131753
2023-05-16 16:14:10.359742,29.610672073117286
2023-05-16 17:14:10.359742,30.266205459846393
2023-05-16 18:14:10.359742,25.68552108652652
2023-05-16 19:14:10.359742,29.13654019908767
2023-05-16 20:14:10.359742,27.296643477582858
2023-05-16 21:14:10.359742,68.18079771775987
2023-05-16 22:14:10.359742,63.57336198334269
2023-05-16 23:14:10.359742,62.29575382707573
2023-05-17 00:14:10.359742,64.9284241752153
2023-05-17 01:14:10.359742,29.273248381368546
2023-05-17 02:14:10.359742,25.038967557406274
2023-05-17 03:14:10.359742,25.58440325183368
2023-05-17 04:14:10.359742,29.902568427938217
2023-05-17 05:14:10.359742,29.204724928092784
2023-05-17 06:14:10.359742,77.71701069817814
2023-05-17 07:14:10.359742,85.76685925302712
2023-05-17 08:14:10.359742,78.93364684504068
2023-05-17 09:14:10.359742,77.87256295075444
2023-05-17 10:14:10.359742,75.3748532734226
2023-05-17 11:14:10.359742,84.44692604897142
2023-05-17 12:14:10.359742,79.39768324720794
2023-05-17 13:14:10.359742,30.844000717091017
2023-05-17 14:14:10.359742,24.449163173647115
2023-05-17 15:14:10.359742,31.64652384695807
2023-05-17 16:14:10.359742,35.398953684891296
2023-05-17 17:14:10.359742,23.543200597705077
2023-05-17 18:14:10.359742,35.12490205124796
2023-05-17 19:14:10.359742,27.127596117999648
2023-05-17 20:14:10.359742,29.624788018525415
2023-05-17 21:14:10.359742,36.533741264712226
2023-05-17 22:14:10.359742,23.87327469372712
2023-05-17 23:14:10.359742,30.61585343327249
2023-05-18 00:14:10.359742,33.32408295479478
2023-05-18 01:14:10.359742,28.544796168261012
2023-05-18 02:14:10.359742,22.92515814967938
2023-05-18 03:14:10.359742,36.40395458829503
2023-05-18 04:14:10.359742,36.42461796241124
2023-05-18 05:14:10.359742,30.222344455457137
2023-05-18 06:14:10.359742,83.22236603435573
2023-05-18 07:14:10.359742,82.39481954438058
2023-05-18 08:14:10.359742,73.64484888662074
2023-05-18 09:14:10.359742,83.95978567146709
2023-05-18 10:14:10.359742,73.46334908001643
2023-05-18 11:14:10.359742,75.3843062457037
2023-05-18 12:14:10.359742,90.11461279840137
2023-05-18 13:14:10.359742,23.83596757932952
2023-05-18 14:14:10.359742,32.382288620766325
2023-05-18 15:14:10.359742,22.17903100157023
2023-05-18 16:14:10.359742,20.665550430502478
2023-05-18 17:14:10.359742,25.07229593017891
2023-05-18 18:14:10.359742,28.65687380160344
2023-05-18 19:14:10.359742,26.39247741407334
2023-05-18 20:14:10.359742,27.147554386039563
2023-05-18 21:14:10.359742,20.142866054092323
2023-05-18 22:14:10.359742,26.521449605058404
2023-05-18 23:14:10.359742,27.619899746216497
2023-05-19 00:14:10.359742,36.62872215148315
2023-05-19 01:14:10.359742,32.228613268923525
2023-05-19 02:14:10.359742,22.553805245903398
2023-05-19 03:14:10.359742,26.81024235139544
2023-05-19 04:14:10.359742,28.31265294006447
2023-05-19 05:14:10.359742,32.487732965761516
2023-05-19 06:14:10.359742,81.37592595005253
2023-05-19 07:14:10.359742,81.01177971817077
2023-05-19 08:14:10.359742,85.55956784203684
2023-05-19 09:14:10.359742,86.48450041781106
2023-05-19 10:14:10.359742,82.61000436175553
2023-05-19 11:14:10.359742,86.93966691988032
2023-05-19 12:14:10.359742,79.94940397745758
2023-05-19 13:14:10.359742,32.33197409650859
2023-05-19 14:14:10.359742,23.599226489266684
2023-05-19 15:14:10.359742,31.90890663923006
2023-05-19 16:14:10.359742,21.228906307274695
2023-05-19 17:14:10.359742,43.235625709975885
2023-05-19 18:14:10.359742,34.423617964125526
2023-05-19 19:14:10.359742,29.016896688622374
2023-05-19 20:14:10.359742,31.980017496060235
2023-05-19 21:14:10.359742,31.096791351656456
2023-05-19 22:14:10.359742,37.21533115911502
2023-05-19 23:14:10.359742,22.91854662544188
2023-05-20 00:14:10.359742,29.207785677453778
2023-05-20 01:14:10.359742,34.426693739051075
2023-05-20 02:14:10.359742,22.62601448494945
2023-05-20 03:14:10.359742,29.047010433580745
2023-05-20 04:14:10.359742,31.51104572174623
2023-05-20 05:14:10.359742,25.783405662050185
2023-05-20 06:14:10.359742,85.5326329629455
2023-05-20 07:14:10.359742,75.2266449152928
2023-05-20 08:14:10.359742,74.53342720902964
2023-05-20 09:14:10.359742,74.6141553653614
2023-05-20 10:14:10.359742,76.50696938158002
2023-05-20 11:14:10.359742,83.79070717997132
2023-05-20 12:14:10.359742,81.66493852785298
2023-05-20 13:14:10.359742,30.401932457531572
2023-05-20 14:14:10.359742,24.81788099318795
2023-05-20 15:14:10.359742,34.03568814939998
2023-05-20 16:14:10.359742,34.38063407970022
2023-05-20 17:14:10.359742,30.9197433296784
2023-05-20 18:14:10.359742,32.29489080895744
2023-05-20 19:14:10.359742,28.140277844364025
2023-05-20 20:14:10.359742,22.509918163123174
2023-05-20 21:14:10.359742,62.17076737227212
2023-05-20 22:14:10.359742,59.40679631119113
2023-05-20 23:14:10.359742,63.83430384574884
2023-05-21 00:14:10.359742,57.343828122275596
2023-05-21 01:14:10.359742,55.367303078690306
2023-05-21 02:14:10.359742,67.84903201849973
2023-05-21 03:14:10.359742,56.545445041484356
2023-05-21 04:14:10.359742,58.93673742077378
2023-05-21 05:14:10.359742,62.92832939456471
2023-05-21 06:14:10.359742,83.03735479487247
2023-05-21 07:14:10.359742,81.89488595663316
2023-05-21 08:14:10.359742,85.04817181114382
2023-05-21 09:14:10.359742,74.70544466840295
2023-05-21 10:14:10.359742,87.88754845387759
2023-05-21 11:14:10.359742,75.0771280287296
2023-05-21 12:14:10.359742,81.369044065146
2023-05-21 13:14:10.359742,24.530536084225474
2023-05-21 14:14:10.359742,23.685451743048638
2023-05-21 15:14:10.359742,36.14134181167079
2023-05-21 16:14:10.359742,33.89379737390434
2023-05-21 17:14:10.359742,32.6294224798195
2023-05-21 18:14:10.359742,28.862883840898014
2023-05-21 19:14:10.359742,23.571817221786276
2023-05-21 20:14:10.359742,28.16787100110124
2023-05-21 21:14:10.359742,42.49720000446906
2023-05-21 22:14:10.359742,46.93088149663432
2023-05-21 23:14:10.359742,52.33826600159954
2023-05-22 00:14:10.359742,41.61375948223328
2023-05-22 01:14:10.359742,23.288866794650943
2023-05-22 02:14:10.359742,21.6024473341201
2023-05-22 03:14:10.359742,35.462989893579774
2023-05-22 04:14:10.359742,31.231214564546203
2023-05-22 05:14:10.359742,35.90861740935088
2023-05-22 06:14:10.359742,79.99720262159177
2023-05-22 07:14:10.359742,81.06286714315205
2023-05-22 08:14:10.359742,85.03754121853112
2023-05-22 09:14:10.359742,83.42341182302168
2023-05-22 10:14:10.359742,82.99309042814753
2023-05-22 11:14:10.359742,74.5943692331719
2023-05-22 12:14:10.359742,73.1240061888455
2023-05-22 13:14:10.359742,35.00391457981939
2023-05-22 14:14:10.359742,25.905356159960924
2023-05-22 15:14:10.359742,22.156771417851438
2023-05-22 16:14:10.359742,24.160222377678394
2023-05-22 17:14:10.359742,31.669874648569984
2023-05-22 18:14:10.359742,26.115797017724415
2023-05-22 19:14:10.359742,22.810808503735874
2023-05-22 20:14:10.359742,24.60107570224988
2023-05-22 21:14:10.359742,40.97727678308377
2023-05-22 22:14:10.359742,51.76704049118722
2023-05-22 23:14:10.359742,45.91028081340545
2023-05-23 00:14:10.359742,45.94086685148077
2023-05-23 01:14:10.359742,30.854572069820332
2023-05-23 02:14:10.359742,28.70329280201639
2023-05-23 03:14:10.359742,28.99104641638841
2023-05-23 04:14:10.359742,23.003932816544772
2023-05-23 05:14:10.359742,28.91593151149256
2023-05-23 06:14:10.359742,81.84666348790078
2023-05-23 07:14:10.359742,81.22492554936653
2023-05-23 08:14:10.359742,81.45257227048288
2023-05-23 09:14:10.359742,75.43873299907872
2023-05-23 10:14:10.359742,80.16512480302791
2023-05-23 11:14:10.359742,77.68214825991637
2023-05-23 12:14:10.359742,87.58765312318545
2023-05-23 13:14:10.359742,38.22979968963259
2023-05-23 14:14:10.359742,22.167248930132473
2023-05-23 15:14:10.359742,39.826529392305375
2023-05-23 16:14:10.359742,27.674303100458143
2023-05-23 17:14:10.359742,23.52658677800601
2023-05-23 18:14:10.359742,35.35405981633184
2023-05-23 19:14:10.359742,34.988591140842814
2023-05-23 20:14:10.359742,33.33167566571785
2023-05-23 21:14:10.359742,48.6626728755994
2023-05-23 22:14:10.359742,26.850013135986103
2023-05-23 23:14:10.359742,28.247847567123216
2023-05-24 00:14:10.359742,24.699922603014496
2023-05-24 01:14:10.359742,34.335284148827476
2023-05-24 02:14:10.359742,34.72869597530014
2023-05-24 03:14:10.359742,34.76675779539898
2023-05-24 04:14:10.359742,29.773752807123348
2023-05-24 05:14:10.359742,31.354845037449326
2023-05-24 06:14:10.359742,84.78723537799145
2023-05-24 07:14:10.359742,82.99111511192079
2023-05-24 08:14:10.359742,90.27838569901108
2023-05-24 09:14:10.359742,81.88257393745431
2023-05-24 10:14:10.359742,71.49959137104757
2023-05-24 11:14:10.359742,81.71232766348324
2023-05-24 12:14:10.359742,74.63135988553147
2023-05-24 13:14:10.359742,40.97166365684002
2023-05-24 14:14:10.359742,28.558119007303496
2023-05-24 15:14:10.359742,29.891497260435372
2023-05-24 16:14:10.359742,35.157080310232224
2023-05-24 17:14:10.359742,28.31697242749104
2023-05-24 18:14:10.359742,26.73511733497161
2023-05-24 19:14:10.359742,31.017284527638378
2023-05-24 20:14:10.359742,29.45622016448924
2023-05-24 21:14:10.359742,32.515347445532676
2023-05-24 22:14:10.359742,30.704674449233924
2023-05-24 23:14:10.359742,28.402002072661475
2023-05-25 00:14:10.359742,39.40833431771878
2023-05-25 01:14:10.359742,27.620310280631074
2023-05-25 02:14:10.359742,30.48703290060196
2023-05-25 03:14:10.359742,33.92181453463389
2023-05-25 04:14:10.359742,31.823839766232958
2023-05-25 05:14:10.359742,27.399622513715123
2023-05-25 06:14:10.359742,77.51384889241439
2023-05-25 07:14:10.359742,80.23859856921744
2023-05-25 08:14:10.359742,74.82590206882634
2023-05-25 09:14:10.359742,80.94876888506451
2023-05-25 10:14:10.359742,73.3371271439417
2023-05-25 11:14:10.359742,86.48299183295934
2023-05-25 12:14:10.359742,80.40902667879594
2023-05-25 13:14:10.359742,28.92944386265122
2023-05-25 14:14:10.359742,33.82188354559461
2023-05-25 15:14:10.359742,37.83893971447895
2023-05-25 16:14:10.359742,26.965486581493753
2023-05-25 17:14:10.359742,29.028787674400483
2023-05-25 18:14:10.359742,29.51375618365677
2023-05-25 19:14:10.359742,30.952429816872336
2023-05-25 20:14:10.359742,30.710836262595784
2023-05-25 21:14:10.359742,24.695394672525815
2023-05-25 22:14:10.359742,37.57354201865078
2023-05-25 23:14:10.359742,34.48485476972327
2023-05-26 00:14:10.359742,23.854483996493947
2023-05-26 01:14:10.359742,28.664532319045016
2023-05-26 02:14:10.359742,19.619164658688593
2023-05-26 03:14:10.359742,31.93110989566972
2023-05-26 04:14:10.359742,22.235093036329925
2023-05-26 05:14:10.359742,25.969823568600535
2023-05-26 06:14:10.359742,72.77519942356219
2023-05-26 07:14:10.359742,80.59578542026385
2023-05-26 08:14:10.359742,79.82137561702409
2023-05-26 09:14:10.359742,88.13601624077253
2023-05-26 10:14:10.359742,80.41110945852859
2023-05-26 11:14:10.359742,83.1105841808624
2023-05-26 12:14:10.359742,75.03551540343214
2023-05-26 13:14:10.359742,29.115863057508637
2023-05-26 14:14:10.359742,28.41447544393321
2023-05-26 15:14:10.359742,31.024155069625845
2023-05-26 16:14:10.359742,29.50792477848405
2023-05-26 17:14:10.359742,28.124921435101562
2023-05-26 18:14:10.359742,37.732531112794604
2023-05-26 19:14:10.359742,38.77786148926009
2023-05-26 20:14:10.359742,30.20344851754968
2023-05-26 21:14:10.359742,19.10822437468662
2023-05-26 22:14:10.359742,24.589122354217565
2023-05-26 23:14:10.359742,40.267422477427054
2023-05-27 00:14:10.359742,27.75202513495975
2023-05-27 01:14:10.359742,28.505882262724654
2023-05-27 02:14:10.359742,24.315846521612833
2023-05-27 03:14:10.359742,37.35720980684376
2023-05-27 04:14:10.359742,27.354629650777607
2023-05-27 05:14:10.359742,30.054215001037353
2023-05-27 06:14:10.359742,67.8294033251981
2023-05-27 07:14:10.359742,84.50471785090159
2023-05-27 08:14:10.359742,79.96484466520488
2023-05-27 09:14:10.359742,80.37851085181323
2023-05-27 10:14:10.359742,81.38841109766895
2023-05-27 11:14:10.359742,77.60843635918305
2023-05-27 12:14:10.359742,80.54882745939709
2023-05-27 13:14:10.359742,36.362409344480646
2023-05-27 14:14:10.359742,27.235681633857215
2023-05-27 15:14:10.359742,31.50470722932487
2023-05-27 16:14:10.359742,31.69915156598326
2023-05-27 17:14:10.359742,29.501388290025773
2023-05-27 18:14:10.359742,37.25208311313183
